scenario,mr1_before,mr2_before,sia_before,intervention,measles_averted_mean,measles_averted_sd,crs_averted_mean,daly_averted_mean,daly_averted_sd,cost_total_mean,cost_total_sd,cost_daly_corr,cost_per_daly_mean,cost_per_measles_mean
72,0.6125610667913804,0.5585967323473388,0.3704411896019982,sia_campaign,358.3833333333333,221.9511276284839,2.6767650000000005,129.6233680582033,73.95164362085623,82293.26769363086,1231.054706913875,0.7019255575122648,1336618421.171241,6721922044.452931
72,0.6125610667913804,0.5585967323473388,0.3704411896019982,mr_six_month,721.05,205.26108780445128,3.208335,240.6658969564108,61.8790908173976,49105.785003817655,252.39112785369383,0.029962178334699767,220.49788190414978,75.19552551288744
73,0.8015036326135556,0.5452409110440685,0.1850832869697012,sms_reminder,430.4166666666667,177.09463493347906,2.415075,148.2830266827091,57.34583895857021,30684.89993925134,236.00033865369363,0.40931337323088796,271.2572502687593,97.86622238744398
73,0.8015036326135556,0.5452409110440685,0.1850832869697012,chw_outreach,767.6,196.05936175896656,3.39456,256.0097114259124,60.19391375455094,221227.66940034908,212.02712763843405,0.5104732779533129,926.7534116167203,315.1357912138025
73,0.8015036326135556,0.5452409110440685,0.1850832869697012,sia_campaign,672.0166666666667,219.5192088532472,3.3066149999999994,227.2258882738609,70.10739346248428,85828.55241351979,1232.4618963920393,0.7332925875191625,429.8008063416044,146.03336336854923
73,0.8015036326135556,0.5452409110440685,0.1850832869697012,mr_six_month,725.0666666666667,168.64972246905384,2.08143,231.4220391981822,52.87494468235636,49983.48523006492,379.2271296663604,-0.30148808748969114,228.9566772668583,73.40446738947877
74,0.5591042286511514,0.7878525370485754,0.1302835680602575,sms_reminder,1388.9333333333334,324.1767453446071,11.756744999999999,515.1474002694679,112.22910029696504,32202.806350206123,417.7444306609879,0.7321371904165181,65.78663228915931,24.795525039797003
74,0.5591042286511514,0.7878525370485754,0.1302835680602575,chw_outreach,2463.5333333333333,322.85793917586864,17.18496,879.7979627900335,108.89688542911634,223885.68295049536,455.65958860368966,0.7277591800188945,258.57856240954317,92.56458379548734
74,0.5591042286511514,0.7878525370485754,0.1302835680602575,sia_campaign,1339.7333333333333,273.8294400210142,12.572429999999999,508.2916808698812,100.24741417305843,87199.9625871189,1191.8949500349377,0.8177148501128381,179.10066864497557,68.32611947938337
74,0.5591042286511514,0.7878525370485754,0.1302835680602575,mr_six_month,665.8,208.9995853265424,4.31028,234.6864909905007,69.58327061418608,48688.39817392465,241.5820617349302,0.10616340610123041,239.19269101522784,85.76493402650081
75,0.4876608657376225,0.6924375541955732,0.40535070036905446,sms_reminder,1346.4166666666667,295.0295630196329,10.768874999999998,493.57192952589963,89.21733000789506,32548.257725785093,476.3351917552299,0.7185556737624048,68.14330919932613,25.430977974798452
75,0.4876608657376225,0.6924375541955732,0.40535070036905446,chw_outreach,2383.3166666666666,240.48205003469363,15.093585,836.9873789054467,88.04729502397709,224368.52926811698,417.07922943967867,0.5835515400197089,270.94272366321695,95.1253544737393
75,0.4876608657376225,0.6924375541955732,0.40535070036905446,sia_campaign,383.53333333333336,253.948909997442,4.021875,149.41981399622983,86.27917920327022,82055.12669767489,1202.1269668590962,0.8200324990538016,2666667586.4909177,9416261323.805605
75,0.4876608657376225,0.6924375541955732,0.40535070036905446,mr_six_month,609.8166666666667,181.35255642593577,4.29819,218.19222261196046,56.45346721547951,48376.27673825126,203.07617289449777,0.17323689411750037,237.62301433676828,88.65295989371837
76,0.784938998005541,0.3495999730732159,0.13224850464883742,sms_reminder,554.4666666666667,181.53791767990387,3.700125,196.46541609712258,57.13419440687296,30797.33018871587,234.00977327446722,0.4197843402607612,172.16097065655597,62.585871638180556
76,0.784938998005541,0.3495999730732159,0.13224850464883742,chw_outreach,885.0833333333334,205.762427058219,5.870085,313.27751076213815,67.77050454752768,221387.85165145982,250.03611329377767,0.5915682492724392,746.044487430147,266.6821544432231
76,0.784938998005541,0.3495999730732159,0.13224850464883742,sia_campaign,825.4166666666666,252.92570000342437,6.233565,299.1778690859285,83.1248422116328,86684.40360788412,1375.1362194349238,0.6711389488065153,316.12111507578226,115.73826765797043
76,0.784938998005541,0.3495999730732159,0.13224850464883742,mr_six_month,799.2333333333333,206.33907100261504,3.69252,268.0215313632585,67.44759172966202,49935.02746743968,322.096320862023,-0.3274713382817032,200.37105359967939,67.12522932064779
77,0.904526262750045,0.6852036612956962,0.8281475551898656,sms_reminder,156.6,130.4414555780996,0.37596,49.30218066481823,39.02571807253847,30251.329664523488,230.26969430353074,0.42720379041417145,3513975433.6068707,6532758066.460272
77,0.904526262750045,0.6852036612956962,0.8281475551898656,chw_outreach,190.15,151.7766807956128,0.39156,59.26420278774928,45.39535979020662,220416.83724578208,215.65893717761344,0.3311975507335129,3671902795.4976716,29365308364.903526
77,0.904526262750045,0.6852036612956962,0.8281475551898656,sia_campaign,10.316666666666666,38.717563485093194,0.031199999999999995,3.3074537255533616,11.525338611780093,80000.0,0.0,0.0,64000007926.44741,70666668142.34846
77,0.904526262750045,0.6852036612956962,0.8281475551898656,mr_six_month,620.7833333333333,172.77433178056924,0.7889700000000001,188.95548639831233,52.795421939858024,50410.8946639928,518.1682719160167,-0.17680214011299153,290.1970580042047,88.4769253263174
78,0.4957356786051642,0.7179957541570839,0.8915802612884876,sms_reminder,1136.7166666666667,206.79692870597043,4.425915000000001,373.56067985454723,67.9439590234447,32652.83254079517,418.11766503464264,0.658641935016174,91.20446040703524,29.926347193675586
78,0.4957356786051642,0.7179957541570839,0.8915802612884876,chw_outreach,1796.5833333333333,207.40711106956343,5.77239,579.1078200667941,71.03085179446117,224227.98937341143,306.55033715169856,0.4172108828089375,393.3243320058137,126.51326688145758
78,0.4957356786051642,0.7179957541570839,0.8915802612884876,sia_campaign,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,80000000000.0,80000000000.0
78,0.4957356786051642,0.7179957541570839,0.8915802612884876,mr_six_month,650.7833333333333,194.22985452522195,2.580435,214.29815260206186,56.171792880523256,48609.99861933216,218.92180168344606,-0.024732395235562924,246.79170728463524,83.27965160714774
79,0.6145051094895952,0.5622038604758056,0.7324981166784208,sms_reminder,512.3166666666667,213.47072333746897,1.7002050000000002,165.63992157001422,65.04813591024019,31097.228139258492,284.11824851197713,0.6328369677088771,262.79553678906336,102.8082853016942
79,0.6145051094895952,0.5622038604758056,0.7324981166784208,chw_outreach,975.3166666666667,214.27976196759434,2.8700100000000006,311.94420426867237,64.23467669793146,222061.47340349952,322.69812075601374,0.6473833283201774,752.9764041147943,247.40779458012898
79,0.6145051094895952,0.5622038604758056,0.7324981166784208,sia_campaign,1.1666666666666667,6.716066970746762,0.012674999999999999,0.458595280003037,2.0224729338654943,80000.0,0.0,0.0,73333335630.73877,77333333421.71718
79,0.6145051094895952,0.5622038604758056,0.7324981166784208,mr_six_month,725.55,199.58852881198692,1.812915,229.08081254518802,61.14145092422556,49241.689686443184,237.58613505970342,-0.07649353572489385,236.57707416502186,75.11206503014463
80,0.8050296769039447,0.786561323991953,0.41322010297187733,sms_reminder,332.4,181.41225610930115,0.74685,104.17600886893092,53.77009554137893,30570.90557804971,263.10945414238296,0.4304389551833924,599.3720453142782,1012516249.7150437
80,0.8050296769039447,0.786561323991953,0.41322010297187733,chw_outreach,498.25,169.3963424437887,1.0914150000000002,155.89475535989797,51.69773514424819,220929.5427066003,253.0941843697833,0.44710309635729467,1687.7864575287936,550.6862913620324
80,0.8050296769039447,0.786561323991953,0.41322010297187733,sia_campaign,160.13333333333333,128.58142253926974,0.554385,51.98584648135861,39.281248686208,81420.13516230177,1019.6152000314462,0.3949753703107113,5351866572.475522,16204878184.117023
80,0.8050296769039447,0.786561323991953,0.41322010297187733,mr_six_month,592.9833333333333,206.312343439639,1.0058099999999999,182.8252142887746,60.12970667866642,49842.79871490349,511.77850597338966,-0.09754135345055226,431.12368927711367,846752811.2253143
81,0.42845419652717565,0.5956207520794872,0.6685103716277903,sms_reminder,1344.75,226.12302145808448,8.922809999999997,476.01566179308315,72.13331858812874,32881.154664107584,426.0849267466216,0.6333109117559836,70.668692102328,25.172547101732672
81,0.42845419652717565,0.5956207520794872,0.6685103716277903,chw_outreach,2088.1833333333334,243.12249941587518,11.350754999999998,716.0162118108848,84.05569411931484,224355.09816253258,378.5720791899207,0.5345461843136717,317.8326559674631,108.9195754855275
81,0.42845419652717565,0.5956207520794872,0.6685103716277903,sia_campaign,0.0,0.0,0.19441499999999998,1.7975433573461392,7.5379383719707125,80000.0,0.0,0.0,74666666924.94147,80000000000.0
81,0.42845419652717565,0.5956207520794872,0.6685103716277903,mr_six_month,569.35,190.83927137777488,3.772275,201.4878401846092,60.37035902704782,48167.31671600619,160.89672506095607,0.15111366911569468,262.2219437084962,95.01726728650004
82,0.8584308814576634,0.44199327736559957,0.9054125773066664,sms_reminder,216.21666666666667,166.1636835238742,0.5807100000000001,68.64099351889946,49.81620749368851,30552.024477368643,221.94343368403193,0.2260750291469661,509838914.5466826,2538611657.49021
82,0.8584308814576634,0.44199327736559957,0.9054125773066664,chw_outreach,316.1,174.35908350298243,0.724035,99.19517043704079,51.737830419617936,220807.49123880465,221.95708211566952,0.33521171669665434,4517.347463678234,3676570610.238341
82,0.8584308814576634,0.44199327736559957,0.9054125773066664,sia_campaign,0.0,0.0,0.03666,0.3389550162297635,1.5520643736406503,80000.0,0.0,0.0,72000026214.65009,80000000000.0
82,0.8584308814576634,0.44199327736559957,0.9054125773066664,mr_six_month,750.35,192.34750020037518,1.2910949999999999,231.5133729706643,57.56143931200705,50424.07133389807,488.12425580239665,-0.3705184841664407,232.7259452568628,72.25672666458166
83,0.4333237196712805,0.47389736114081316,0.5065981484496452,sms_reminder,1098.5666666666666,200.26602030521522,9.12795,405.8713758651748,70.65119536556685,31929.444882013377,291.2511800746953,0.6094723588706751,81.22346924622319,30.09607860426166
83,0.4333237196712805,0.47389736114081316,0.5065981484496452,chw_outreach,1902.6833333333334,241.32174177963236,13.654095,683.0295449735966,91.38186602279625,223466.11894726646,347.6404466480449,0.5007253643212786,333.2105820439038,119.47956352490444
83,0.4333237196712805,0.47389736114081316,0.5065981484496452,sia_campaign,113.15,183.60209012971504,1.21914,44.38330850172331,65.83785990866012,80379.40047691952,649.0086852973777,0.8580257045468236,37340112725.81455,48025904475.37986
83,0.4333237196712805,0.47389736114081316,0.5065981484496452,mr_six_month,664.9166666666666,176.09148111769127,4.701255000000001,238.04291904436153,59.99206851926045,48103.903405133475,203.61214687957,-0.25703658012926434,216.54607718715468,79.692797933415
84,0.6930873529922612,0.53626320836151,0.8684624169481422,sms_reminder,362.5833333333333,217.89556303167095,1.164345,116.86872287644931,64.74396907465513,30869.55007661274,248.2692030169175,0.47554843203512526,436.99037393756066,1026942621.5235085
84,0.6930873529922612,0.53626320836151,0.8684624169481422,chw_outreach,635.7,217.33417433375115,1.470495,199.62189053697165,62.68736420037371,221512.54540379482,271.197530880112,0.46585132245735844,1250.625797170637,416.24731798791385
84,0.6930873529922612,0.53626320836151,0.8684624169481422,sia_campaign,0.0,0.0,0.031785,0.2938812108800609,1.1767782226092678,80000.0,0.0,0.0,73333337404.12207,80000000000.0
84,0.6930873529922612,0.53626320836151,0.8684624169481422,mr_six_month,739.1833333333333,217.97648892076003,1.55805,230.7138964275733,63.97497300403302,49702.54261177482,361.88547555696124,-0.27419973346376,236.3883285794852,75.4317111473112
85,0.4421189528132932,0.6830547744663288,0.23769520002980205,sms_reminder,1634.45,256.784567617812,17.228445,637.5841434018016,94.71043658797532,32727.094374238062,411.13037370790045,0.7841394520545006,52.444175613794776,20.521907749231254
85,0.4421189528132932,0.6830547744663288,0.23769520002980205,chw_outreach,2850.5,311.72549355696486,24.923144999999998,1064.5831414738104,115.80130075837991,224708.57084518715,396.657168298464,0.8081536094731031,213.54754875584757,79.7782941559996
85,0.4421189528132932,0.6830547744663288,0.23769520002980205,sia_campaign,986.55,324.1476733938818,12.020579999999999,399.83676675123854,121.55377580978977,84782.70678602229,1215.1485508301662,0.8262187044668523,240.4461919001639,101.15102683137191
85,0.4421189528132932,0.6830547744663288,0.23769520002980205,mr_six_month,585.1333333333333,213.4756400362554,4.78998,215.51614788413937,71.97617766218445,48078.66661410316,217.0503651248768,-0.17723424844054578,257.28807116675273,97.4140343075883
86,0.5810155625334944,0.8968072008465678,0.7812597394965405,sms_reminder,929.0,272.08044153644465,2.84388,298.14889424407374,82.39570245672616,32135.830532418153,422.20104892130917,0.7189405288567969,117.64551768902695,38.39651278286135
86,0.5810155625334944,0.8968072008465678,0.7812597394965405,chw_outreach,1605.6833333333334,230.79583269393945,3.8005500000000008,505.0130189315393,74.23019469633766,223623.6761055309,477.08835367246394,0.7257132449580285,453.2576372200076,142.45861570533768
86,0.5810155625334944,0.8968072008465678,0.7812597394965405,sia_campaign,0.0,0.0,0.0021449999999999998,0.01983247435386914,0.15233612605293517,80000.0,0.0,0.0,78666667787.16338,80000000000.0
86,0.5810155625334944,0.8968072008465678,0.7812597394965405,mr_six_month,665.2166666666667,203.59282008187049,1.69182,210.3057469680215,61.78179858044839,49134.190191673944,299.9887350933869,-0.1928019032986598,261.1321277149137,83.06742788011542
87,0.7251429113671201,0.7762272537175456,0.3734920835601604,sms_reminder,639.5166666666667,208.7680923630067,2.0488649999999997,206.08632359531012,63.512992138521355,31171.175265554557,289.64831195927525,0.5535341025989198,180.6192982191384,58.554382600992966
87,0.7251429113671201,0.7762272537175456,0.3734920835601604,chw_outreach,1008.3,170.27500305877743,2.846415,321.37800849477486,53.080553098386204,221784.00158415356,275.9641130646119,0.5382508343899727,709.6719214309371,226.66906574101372
87,0.7251429113671201,0.7762272537175456,0.3734920835601604,sia_campaign,270.03333333333336,176.17140958610608,1.2331800000000002,90.42212210828811,54.025984343520314,82288.5279502781,1151.8233099221345,0.6037888702691239,1333998506.2706232,6750363172.797986
87,0.7251429113671201,0.7762272537175456,0.3734920835601604,mr_six_month,653.0833333333334,177.94290204694565,1.463475,204.64389471006584,54.00616509852732,49585.55910119207,386.79072996153474,-0.19713979741698018,265.2247414904507,83.91804804011154
88,0.7237830005468529,0.6827899149156458,0.7662380918100066,sms_reminder,338.75,188.3860951167398,0.7107749999999999,105.7006725679394,56.04753876162096,30751.36156514301,239.58258983229385,0.5579111266992529,509485194.298414,1523493884.4723778
88,0.7237830005468529,0.6827899149156458,0.7662380918100066,chw_outreach,538.7666666666667,214.6765292765425,1.11813,167.99821169312943,63.27977103601329,221219.46500303948,308.9899378089443,0.485186624338929,3176.399966983329,3679400063.5035205
88,0.7237830005468529,0.6827899149156458,0.7662380918100066,sia_campaign,1.4166666666666667,10.881623142813861,0.018330000000000003,0.5840387626573658,3.259438406175946,80000.0,0.0,0.0,73333337458.09212,78666666682.35295
88,0.7237830005468529,0.6827899149156458,0.7662380918100066,mr_six_month,644.4,209.5294887758443,1.028235,198.07868873766046,63.19398507294198,49645.810091445084,417.5555130770988,0.1071597683024976,290.0229348015743,89.4055206738328
89,0.9322128913810536,0.4760923099108168,0.41675041257769946,sms_reminder,134.61666666666667,132.93696396747177,0.5263049999999999,44.259241589549696,39.10241430497437,30230.65237855209,216.79731793620013,0.25763565177099845,508400670.43574375,6026431597.181055
89,0.9322128913810536,0.4760923099108168,0.41675041257769946,chw_outreach,252.06666666666666,159.19274131972503,0.65442,79.81334779132678,45.05606643433483,220379.1567785632,224.47252477903814,0.5152176978733718,3667450896.992632,22024589319.920185
89,0.9322128913810536,0.4760923099108168,0.41675041257769946,sia_campaign,161.51666666666668,140.8773097020556,0.5820749999999999,52.64667256782757,41.78261374274156,81480.27340562906,1177.647039014524,0.5895455028204473,13397504604.82557,25524484183.109207
89,0.9322128913810536,0.4760923099108168,0.41675041257769946,mr_six_month,646.4833333333333,174.8213842437157,1.1924249999999998,200.20642340557737,50.30626515527309,50594.378162207846,618.5234132222084,-0.26802951255596585,269.5030622534303,84.38612675433122
90,0.5637403173977241,0.47370619366995975,0.11061251524224917,sms_reminder,984.6,231.80956264428207,9.791535,378.6565886192409,79.19247847956268,31278.035189948954,267.25218593534714,0.592233864108767,86.48731347757521,33.53652958119214
90,0.5637403173977241,0.47370619366995975,0.11061251524224917,chw_outreach,1830.5666666666666,279.81615194425234,16.782284999999998,690.8488979385662,99.1620600851241,222420.42011920962,340.6500502665973,0.7265660315848074,329.5871354700549,124.79703932755586
90,0.5637403173977241,0.47370619366995975,0.11061251524224917,sia_campaign,1305.8,287.38631375438416,13.72683,509.0351966325907,96.88871245094013,87038.91196974389,1390.9739448806326,0.7679705155714076,177.45873050398924,70.65287654585947
90,0.5637403173977241,0.47370619366995975,0.11061251524224917,mr_six_month,654.25,169.7576336035192,5.21859,239.70474888092852,57.35121811077241,48748.967023565216,209.9302194184607,-0.26100599905282656,216.53250523436392,79.87203277788494
91,0.5250924449123657,0.40704616399410437,0.23168777481472858,sms_reminder,946.35,225.10833132812596,10.116404999999999,370.467153135098,83.75165146834875,31453.361930801897,277.9988212503272,0.5982624733400002,89.62242646378068,35.23645886882327
91,0.5250924449123657,0.40704616399410437,0.23168777481472858,chw_outreach,1806.3666666666666,256.62274299489167,17.03013,686.0587685367136,88.50952560517185,222702.72559190306,371.98086567327476,0.7708487541903805,329.9769566961461,125.73606234128316
91,0.5250924449123657,0.40704616399410437,0.23168777481472858,sia_campaign,924.55,282.7651219062681,10.600589999999999,368.5645173537062,103.21143519858173,84936.37844307792,1203.8284059385098,0.8030570673887572,261.4623942084779,110.70343182317667
91,0.5250924449123657,0.40704616399410437,0.23168777481472858,mr_six_month,691.1,196.53775718675533,5.69244,254.86939257025412,70.23557524516171,48615.19570984886,240.53221351891168,-0.33663608659836114,209.03307795455007,77.13424382489582
92,0.49551649360488953,0.7700026823331415,0.6572731457518529,sms_reminder,1297.3833333333334,265.68076656435295,6.184814999999999,436.83943228106745,85.69704839713421,32740.666467145373,468.5320396472498,0.7773581034137071,78.20044305239614,26.444289797211084
92,0.49551649360488953,0.7700026823331415,0.6572731457518529,chw_outreach,2140.7166666666667,254.6421732331251,8.16075,701.8946232989346,85.27103598502339,224609.16437329314,452.36939862780076,0.5908340432425653,324.8844647129765,106.46189807783124
92,0.49551649360488953,0.7700026823331415,0.6572731457518529,sia_campaign,1.6666666666666667,11.017662587358934,0.084825,1.2720033360759826,8.790403143115435,80000.0,0.0,0.0,76000000720.7955,77333333437.9085
92,0.49551649360488953,0.7700026823331415,0.6572731457518529,mr_six_month,631.5333333333333,183.84363525078103,3.03849,212.90013148217207,59.06866600308402,48609.53468878485,228.56299397902515,-0.3277282445077947,246.6161461476762,85.56552256842505
93,0.8668692853541764,0.37294477827660244,0.7051685836967955,sms_reminder,243.95,156.1258493438333,0.8901749999999999,79.61792488907142,46.253892841922074,30502.31765429549,229.6597815944975,0.4063796520757027,1160.0992956246598,4029323907.379329
93,0.8668692853541764,0.37294477827660244,0.7051685836967955,chw_outreach,317.75,170.01368817441337,1.0299900000000002,102.50684439254937,48.907925232607745,220763.55632478287,226.2705263100469,0.1474135348482465,3677460787.101,14709105962.95674
93,0.8668692853541764,0.37294477827660244,0.7051685836967955,sia_campaign,15.616666666666667,60.01196871365652,0.095745,5.455177719495306,18.658599019665562,80000.0,0.0,0.0,58666674077.68286,72000000358.77016
93,0.8668692853541764,0.37294477827660244,0.7051685836967955,mr_six_month,743.8333333333334,202.20123364828638,1.5863249999999995,232.33606085174682,58.151576532514326,50439.869195383166,438.2209399670646,-0.3737157805232386,234.0144128934229,74.61335784500739
94,0.7732907410182461,0.5495866250966858,0.05920769881903924,sms_reminder,568.8666666666667,188.4680756933533,3.77325,201.3554164000117,63.96092555069907,30749.87175171267,253.1121826600929,0.4766032798657372,171.61974658369962,62.2409722090115
94,0.7732907410182461,0.5495866250966858,0.05920769881903924,chw_outreach,935.4166666666666,223.62955168959422,5.660069999999999,326.06484874200595,79.65489563349271,221308.31987987162,251.46107721117818,0.4935275801197712,720.6771475064709,251.06861738266207
94,0.7732907410182461,0.5495866250966858,0.05920769881903924,sia_campaign,1049.6666666666667,234.57483998834053,6.733545,369.42324656105427,77.64331000897556,88227.11254965873,1149.1749169960103,0.6235134065858274,249.17849505751036,88.22232465067667
94,0.7732907410182461,0.5495866250966858,0.05920769881903924,mr_six_month,744.6,199.43070642874096,2.9035499999999996,244.73935385381245,67.55415500509707,49745.58444200907,321.73649602067854,-0.15671374304657623,220.9781204850711,72.39668296419084
95,0.8432622607204519,0.9112974748563483,0.04671446726513595,sms_reminder,558.95,213.6491223946403,1.3882049999999997,176.40157908892584,62.795188715261034,30824.217961964965,273.1990151985916,0.5127366813907777,228.1330579513656,97.58705670041094
95,0.8432622607204519,0.9112974748563483,0.04671446726513595,chw_outreach,852.45,168.76388091057873,2.05335,268.43878664958214,49.90845498928197,221258.66685558297,239.564767160584,0.2781452066511753,856.6088673648048,270.9229056695961
95,0.8432622607204519,0.9112974748563483,0.04671446726513595,sia_campaign,842.2,218.67661054625847,2.324985,267.95082647727196,64.64240565711475,88503.65667521764,1463.5833081205672,0.5148672440033283,351.23643315831094,112.88273239068062
95,0.8432622607204519,0.9112974748563483,0.04671446726513595,mr_six_month,594.3166666666667,174.73279521092263,1.054365,183.66432468845053,51.944374311333064,49985.18195282149,515.502741522423,-0.1654087715115146,299.3573430007485,92.68697670157636
96,0.45295629257375053,0.34197111857221624,0.26630737920104014,sms_reminder,1108.3833333333334,277.84498625832515,11.734710000000002,432.8459066961857,101.47417460702826,31599.73032623237,342.1674187590302,0.7967885010456148,80.90683064407432,31.337812898553516
96,0.45295629257375053,0.34197111857221624,0.26630737920104014,chw_outreach,2083.5333333333333,332.65394765264534,21.653775,809.916258636015,116.15916679482159,223176.27509308243,481.7519507398903,0.801626619257962,283.1709296599808,110.49019345433406
96,0.45295629257375053,0.34197111857221624,0.26630737920104014,sia_campaign,975.0666666666667,288.70035600178187,11.353874999999997,390.31208837420417,110.00515954884861,84492.23686789448,1200.6777808860502,0.8274287518142487,243.20426569096787,118.32109864495747
96,0.45295629257375053,0.34197111857221624,0.26630737920104014,mr_six_month,624.7333333333333,184.4395896282092,5.803785000000001,236.4779028069334,59.72692207076593,48169.586819380245,155.3870359314427,-0.07892807912605139,223.91377323494945,87.02545076910751
97,0.7236244885635135,0.8668515589159316,0.7577310337702708,sms_reminder,541.4166666666666,213.12502525252373,0.8135399999999998,165.9574737404359,62.31997284876057,31333.640966426192,349.00361227600894,0.5700631433283279,225.08085409358313,70.75743987702413
97,0.7236244885635135,0.8668515589159316,0.7577310337702708,chw_outreach,887.1,179.36626401491074,1.4500199999999999,273.0001330664891,52.66187870385054,222087.622776399,291.0249779789774,0.5169711383957984,845.9018996724174,261.5499708413078
97,0.7236244885635135,0.8668515589159316,0.7577310337702708,sia_campaign,0.0,0.0,0.009359999999999999,0.08654170627142897,0.39883976339177435,80000.0,0.0,0.0,76000002654.77162,80000000000.0
97,0.7236244885635135,0.8668515589159316,0.7577310337702708,mr_six_month,602.6166666666667,188.0758793383375,0.8915399999999999,184.58770082226647,55.81669969311152,49705.37815000793,336.53933893508355,-0.21480953803410555,305.744757537367,97.42607586521616
98,0.6740807852412012,0.9187125823614847,0.0996132703578787,sms_reminder,1018.5666666666667,219.18313246131774,6.431099999999999,357.5260288421438,78.98662769032718,31620.66342601242,346.40019836896687,0.7226156572608688,94.33480809156553,32.96479229087279
98,0.6740807852412012,0.9187125823614847,0.0996132703578787,chw_outreach,1789.7666666666667,267.5214238565245,9.07413,607.6406357410069,84.73326367797434,222901.84396813458,450.2832511977752,0.7112653413071525,374.1386261417578,127.51595661096326
98,0.6740807852412012,0.9187125823614847,0.0996132703578787,sia_campaign,1107.2333333333333,241.08341341167005,7.451925,392.9111410255011,80.1344821163408,87504.98600323497,1392.8232408549095,0.7825967380010177,232.98232021610053,83.27277372735807
98,0.6740807852412012,0.9187125823614847,0.0996132703578787,mr_six_month,638.7166666666667,179.45575979115918,2.685735,211.74066034715946,57.66236706944156,49220.78438555684,391.60394937451895,-0.2070191293896407,253.85923573182757,84.50876753536377
99,0.551372878778702,0.5739757418314164,0.6161149121963571,sms_reminder,736.6666666666666,235.00061465640658,3.184935,245.01947087315935,73.48648128914712,31472.720727407504,312.99771354305994,0.6536733608877082,145.4008153565948,48.980872453967095
99,0.551372878778702,0.5739757418314164,0.6161149121963571,chw_outreach,1286.7333333333333,219.88981078915157,4.67532,419.7662539966721,74.75633449301236,222584.5193404152,333.7650376939093,0.5468755646818371,549.240423448568,178.89611846692017
99,0.551372878778702,0.5739757418314164,0.6161149121963571,sia_campaign,18.133333333333333,60.20561066508301,0.285285,7.944103147208391,19.566212762906332,80038.89655711461,148.7565741051063,0.7941069401988614,52000020490.8258,69334296225.3926
99,0.551372878778702,0.5739757418314164,0.6161149121963571,mr_six_month,686.95,190.5764435425673,2.431455,223.50420207948312,58.52551397335292,48894.77030236872,189.5913513403648,-0.24295630128372,236.01081908936175,77.88831980677612
100,0.9362712150738425,0.5710759084346353,0.8860309014239037,sms_reminder,143.6,122.219638356526,0.30654,44.85612051730744,35.89574219654682,30264.06679172154,210.49101409382786,0.13876872755853567,3024844283.9345155,7056363633.39929
100,0.9362712150738425,0.5710759084346353,0.8860309014239037,chw_outreach,174.5,130.18723695764754,0.38220000000000004,54.59797851659088,37.50686318075555,220378.65364817143,240.50532623146978,0.3213404981776205,11022205547.898888,36704683776.23857
100,0.9362712150738425,0.5710759084346353,0.8860309014239037,sia_campaign,2.9833333333333334,16.887363783478925,0.041925,1.2606519561616143,5.005933430324448,80000.0,0.0,0.0,65333344551.729744,77333333366.49069
100,0.9362712150738425,0.5710759084346353,0.8860309014239037,mr_six_month,636.0666666666667,195.68323609570874,0.8496149999999999,193.9885888946916,57.313600321405474,50536.96151299001,472.86215384666343,-0.0273603589056962,294.6845223240902,91.47487869693015
101,0.6334333695332417,0.42495545344502933,0.06811176967762457,sms_reminder,808.0,208.55966372559516,8.821605000000002,318.009986034721,70.44731147263359,31084.248410192984,249.08391334766443,0.659618436306868,103.9359070563764,43.74213814770347
101,0.6334333695332417,0.42495545344502933,0.06811176967762457,chw_outreach,1548.9333333333334,261.67020379774914,14.511315000000002,587.4369390514149,90.32060617172091,222107.44666813515,358.7519575662309,0.7124390259406024,387.7712411064363,147.8255944926504
101,0.6334333695332417,0.42495545344502933,0.06811176967762457,sia_campaign,1387.6666666666667,281.96238913885105,14.457495,539.7476218997298,99.9973536521664,88175.03238786053,1295.4088638458395,0.7861898781848826,169.47959856288375,66.39717761624256
101,0.6334333695332417,0.42495545344502933,0.06811176967762457,mr_six_month,745.9166666666666,189.8228377256599,5.389605,268.1104897371098,61.13777819016264,49175.23769272581,280.3987013024411,-0.2405413440193131,194.5146223169829,71.00043470380491
102,0.8656257684414724,0.7441545653561054,0.13422229523935378,sms_reminder,302.4166666666667,181.15005673627473,0.6382349999999999,94.39769746312862,54.33218432022614,30455.92616915753,247.84531432642973,0.4278768292240087,507249979.19554645,1011965103.4382483
102,0.8656257684414724,0.7441545653561054,0.13422229523935378,chw_outreach,459.21666666666664,200.78579727881373,0.961545,143.27160732492902,58.88092682111755,220699.83057122197,236.76565014494452,0.32075156889363365,2081.001164619051,3677429311.902863
102,0.8656257684414724,0.7441545653561054,0.13422229523935378,sia_campaign,559.1333333333333,191.21911224793638,1.44183,176.9510400513016,58.24691517260827,86706.7658497168,1458.0534161904666,0.556301001750732,599.7118633510846,197.60296426104276
102,0.8656257684414724,0.7441545653561054,0.13422229523935378,mr_six_month,582.85,210.0407758031759,0.8256300000000001,178.19395417526337,62.95396620456068,50055.3977703853,510.9569563739359,-0.2832320919708657,343.3908072023981,107.81720100499729
